"Source","File","Variable","Description"
"DHS2011","HR61","hv213","main floor material"
"DHS2011","HR61","hv214","main wall material"
"DHS2011","HR61","hv215","main roof material"
"DHS2011","HR61","hv216","number of rooms used for sleeping"
"DHS2011","HR61","hv217","relationship structure"
"DHS2011","HR61","hv218","line number of head of household"
"DHS2011","HR61","hv219","sex of head of household"
"DHS2011","HR61","hv220","age of head of household"
"DHS2011","HR61","hv221","has telephone (land-line)"
"DHS2011","HR61","hv225","share toilet with other households"
"DHS2011","HR61","hv226","type of cooking fuel"
"DHS2011","HR61","hv227","na - has mosquito bed net for sleeping"
"DHS2011","HR61","hv228","na - children under 5 slept under mosquito bed net last night"
"DHS2011","HR61","hv230a","place where household members wash their hands"
"DHS2011","HR61","hv230b","presence of water at hand washing place"
"DHS2011","HR61","hv232","items present: soap or detergent"
"DHS2011","HR61","hv232b","items present: ash, mud, sand"
"DHS2011","HR61","hv232c","items present: soap"
"DHS2011","HR61","hv232d","items present: detergent"
"DHS2011","HR61","hv232e","na - items present: cs"
"DHS2011","HR61","hv232y","items present: none"
"DHS2011","HR61","hv234","na - result of salt test for iodine (ppm)"
"DHS2011","HR61","hv234a","result of salt test for iodine"
"DHS2011","HR61","hv235","location of source for water"
"DHS2011","HR61","hv236","na - person fetching water"
"DHS2011","HR61","hv237","anything done to water to make safe to drink"
"DHS2011","HR61","hv237a","water usually treated by: boil"
"DHS2011","HR61","hv237b","water usually treated by: add bleach/chlorine"
"DHS2011","HR61","hv237c","water usually treated by: strain through a cloth"
"DHS2011","HR61","hv237d","water usually treated by: use water filter"
"DHS2011","HR61","hv237e","water usually treated by: solar disinfection"
"DHS2011","HR61","hv237f","water usually treated by: let it stand and settle"
"DHS2011","HR61","hv237g","water usually treated by: alum"
"DHS2011","HR61","hv237h","na - water usually treated by: cs"
"DHS2011","HR61","hv237i","na - water usually treated by: cs"
"DHS2011","HR61","hv237j","na - water usually treated by: cs"
"DHS2011","HR61","hv237k","na - water usually treated by: cs"
"DHS2011","HR61","hv237x","water usually treated by: other"
"DHS2011","HR61","hv237z","water usually treated by: don't know"
"DHS2011","HR61","hv238","number of households sharing toilet"
"DHS2011","HR61","hv239","na - food cooked on stove or open fire"
"DHS2011","HR61","hv240","na - household has a chimney, hood or neither"
"DHS2011","HR61","hv241","food cooked in the house/ separate building/ outdoors"
"DHS2011","HR61","hv242","household has separate room used as kitchen"
"DHS2011","HR61","hv243a","has mobile telephone"
"DHS2011","HR61","hv243b","na - has watch"
"DHS2011","HR61","hv243c","na - has animal-drawn cart"
"DHS2011","HR61","hv243d","na - has boat with a motor"
"DHS2011","HR61","hv244","owns land usable for agriculture"
"DHS2011","HR61","hv245","hectares of agricultural land (1 decimal)"
"DHS2011","HR61","hv246","owns livestock, herds or farm animals"
"DHS2011","HR61","hv246a","na - owns cattle"
"DHS2011","HR61","hv246b","owns cows/ bulls"
"DHS2011","HR61","hv246c","na - owns horses/ donkeys/ mules"
"DHS2011","HR61","hv246d","na - owns goats"
"DHS2011","HR61","hv246e","na - owns sheep"
"DHS2011","HR61","hv246f","na - owns chickens"
"DHS2011","HR61","hv246g","owns bulls/ buffaloes"
"DHS2011","HR61","hv246h","owns goats/ sheep"
"DHS2011","HR61","hv246i","owns chickens/ ducks"
"DHS2011","HR61","hv246j","na - owns cs"
"DHS2011","HR61","hv246k","na - owns cs"
"DHS2011","HR61","hv247","has bank account"
"DHS2011","HR61","hv252","frequency household members smoke inside the house"
"DHS2011","HR61","hv253","na - has dwelling been sprayed against mosquitoes in last 12 months"
"DHS2011","HR61","hv253a","na - dwelling sprayed by: government worker/program"
"DHS2011","HR61","hv253b","na - dwelling sprayed by: private company"
"DHS2011","HR61","hv253c","na - dwelling sprayed by: ngo"
"DHS2011","HR61","hv253d","na - dwelling sprayed by: cs"
"DHS2011","HR61","hv253e","na - dwelling sprayed by: cs"
"DHS2011","HR61","hv253f","na - dwelling sprayed by: cs"
"DHS2011","HR61","hv253g","na - dwelling sprayed by: cs"
"DHS2011","HR61","hv253h","na - dwelling sprayed by: cs"
"DHS2011","HR61","hv253x","na - dwelling sprayed by: other"
"DHS2011","HR61","hv253z","na - dwelling sprayed by: don't know"
"DHS2011","HR61","hv270","wealth index"
"DHS2011","HR61","hv271","wealth index factor score (5 decimals)"
"DHS2011","HR61","hml1","na - number of mosquito bed nets"
"DHS2011","HR61","hml1a","na - number of mosquito bed nets with specific information"
"DHS2011","HR61","hml2","na - number of children under mosquito bed net previous night"
"DHS2011","HR61","shdistrict","type of district"
"DHS2011","HR61","shupazila","upazila"
"DHS2011","HR61","shadult35","adults above 35 years"
"DHS2011","HR61","shhtec","health technician number"
"DHS2011","HR61","sh104a","share water source with other households"
"DHS2011","HR61","sh104b","total households share water source"
"DHS2011","HR61","sh110g","has almirah/wardrc"
"DHS2011","HR61","sh110h","has table"
"DHS2011","HR61","sh110i","has chair"
"DHS2011","HR61","sh110j","has electric fan"
"DHS2011","HR61","sh110k","has dvd/vcd player"
"DHS2011","HR61","sh110l","has water pumps"
"DHS2011","HR61","sh118a","has autobike"
"DHS2011","HR61","sh118b","has rickshaw"
"DHS2011","HR61","sh122a","owns homestead"
"DHS2011","HR61","sh122c","amount of land"
"DHS2011","HR61","hvidx_01","line number"
"DHS2011","HR61","hvidx_02","line number"
"DHS2011","HR61","hvidx_03","line number"
"DHS2011","HR61","hvidx_04","line number"
"DHS2011","HR61","hvidx_05","line number"
"DHS2011","HR61","hvidx_06","line number"
"DHS2011","HR61","hvidx_07","line number"
"DHS2011","HR61","hvidx_08","line number"
"DHS2011","HR61","hvidx_09","line number"
"DHS2011","HR61","hvidx_10","line number"
"DHS2011","HR61","hvidx_11","line number"
"DHS2011","HR61","hvidx_12","line number"
"DHS2011","HR61","hvidx_13","line number"
"DHS2011","HR61","hvidx_14","line number"
"DHS2011","HR61","hvidx_15","line number"
"DHS2011","HR61","hvidx_16","line number"
"DHS2011","HR61","hvidx_17","line number"
"DHS2011","HR61","hvidx_18","line number"
"DHS2011","HR61","hvidx_19","line number"
"DHS2011","HR61","hvidx_20","line number"
"DHS2011","HR61","hvidx_21","line number"
"DHS2011","HR61","hvidx_22","line number"
"DHS2011","HR61","hvidx_23","line number"
"DHS2011","HR61","hvidx_24","line number"
"DHS2011","HR61","hvidx_25","line number"
"DHS2011","HR61","hvidx_26","line number"
"DHS2011","HR61","hvidx_27","line number"
"DHS2011","HR61","hvidx_28","line number"
"DHS2011","HR61","hvidx_29","line number"
"DHS2011","HR61","hvidx_30","line number"
"DHS2011","HR61","hvidx_31","line number"
"DHS2011","HR61","hv101_01","relationship to head"
"DHS2011","HR61","hv101_02","relationship to head"
"DHS2011","HR61","hv101_03","relationship to head"
"DHS2011","HR61","hv101_04","relationship to head"
"DHS2011","HR61","hv101_05","relationship to head"
"DHS2011","HR61","hv101_06","relationship to head"
"DHS2011","HR61","hv101_07","relationship to head"
"DHS2011","HR61","hv101_08","relationship to head"
"DHS2011","HR61","hv101_09","relationship to head"
"DHS2011","HR61","hv101_10","relationship to head"
"DHS2011","HR61","hv101_11","relationship to head"
"DHS2011","HR61","hv101_12","relationship to head"
"DHS2011","HR61","hv101_13","relationship to head"
"DHS2011","HR61","hv101_14","relationship to head"
"DHS2011","HR61","hv101_15","relationship to head"
"DHS2011","HR61","hv101_16","relationship to head"
"DHS2011","HR61","hv101_17","relationship to head"
"DHS2011","HR61","hv101_18","relationship to head"
"DHS2011","HR61","hv101_19","relationship to head"
"DHS2011","HR61","hv101_20","relationship to head"
"DHS2011","HR61","hv101_21","relationship to head"
"DHS2011","HR61","hv101_22","relationship to head"
"DHS2011","HR61","hv101_23","relationship to head"
"DHS2011","HR61","hv101_24","relationship to head"
"DHS2011","HR61","hv101_25","relationship to head"
"DHS2011","HR61","hv101_26","relationship to head"
"DHS2011","HR61","hv101_27","relationship to head"
"DHS2011","HR61","hv101_28","relationship to head"
"DHS2011","HR61","hv101_29","relationship to head"
"DHS2011","HR61","hv101_30","relationship to head"
"DHS2011","HR61","hv101_31","relationship to head"
"DHS2011","HR61","hv102_01","usual resident"
"DHS2011","HR61","hv102_02","usual resident"
"DHS2011","HR61","hv102_03","usual resident"
"DHS2011","HR61","hv102_04","usual resident"
"DHS2011","HR61","hv102_05","usual resident"
"DHS2011","HR61","hv102_06","usual resident"
"DHS2011","HR61","hv102_07","usual resident"
"DHS2011","HR61","hv102_08","usual resident"
"DHS2011","HR61","hv102_09","usual resident"
"DHS2011","HR61","hv102_10","usual resident"
"DHS2011","HR61","hv102_11","usual resident"
"DHS2011","HR61","hv102_12","usual resident"
"DHS2011","HR61","hv102_13","usual resident"
"DHS2011","HR61","hv102_14","usual resident"
"DHS2011","HR61","hv102_15","usual resident"
"DHS2011","HR61","hv102_16","usual resident"
"DHS2011","HR61","hv102_17","usual resident"
"DHS2011","HR61","hv102_18","usual resident"
"DHS2011","HR61","hv102_19","usual resident"
"DHS2011","HR61","hv102_20","usual resident"
"DHS2011","HR61","hv102_21","usual resident"
"DHS2011","HR61","hv102_22","usual resident"
"DHS2011","HR61","hv102_23","usual resident"
"DHS2011","HR61","hv102_24","usual resident"
"DHS2011","HR61","hv102_25","usual resident"
"DHS2011","HR61","hv102_26","usual resident"
"DHS2011","HR61","hv102_27","usual resident"
"DHS2011","HR61","hv102_28","usual resident"
"DHS2011","HR61","hv102_29","usual resident"
"DHS2011","HR61","hv102_30","usual resident"
"DHS2011","HR61","hv102_31","usual resident"
"DHS2011","HR61","hv103_01","slept last night"
"DHS2011","HR61","hv103_02","slept last night"
"DHS2011","HR61","hv103_03","slept last night"
"DHS2011","HR61","hv103_04","slept last night"
"DHS2011","HR61","hv103_05","slept last night"
"DHS2011","HR61","hv103_06","slept last night"
"DHS2011","HR61","hv103_07","slept last night"
"DHS2011","HR61","hv103_08","slept last night"
"DHS2011","HR61","hv103_09","slept last night"
"DHS2011","HR61","hv103_10","slept last night"
"DHS2011","HR61","hv103_11","slept last night"
"DHS2011","HR61","hv103_12","slept last night"
"DHS2011","HR61","hv103_13","slept last night"
"DHS2011","HR61","hv103_14","slept last night"
"DHS2011","HR61","hv103_15","slept last night"
"DHS2011","HR61","hv103_16","slept last night"
"DHS2011","HR61","hv103_17","slept last night"
"DHS2011","HR61","hv103_18","slept last night"
"DHS2011","HR61","hv103_19","slept last night"
"DHS2011","HR61","hv103_20","slept last night"
"DHS2011","HR61","hv103_21","slept last night"
"DHS2011","HR61","hv103_22","slept last night"
"DHS2011","HR61","hv103_23","slept last night"
"DHS2011","HR61","hv103_24","slept last night"
"DHS2011","HR61","hv103_25","slept last night"
"DHS2011","HR61","hv103_26","slept last night"
"DHS2011","HR61","hv103_27","slept last night"
"DHS2011","HR61","hv103_28","slept last night"
"DHS2011","HR61","hv103_29","slept last night"
"DHS2011","HR61","hv103_30","slept last night"
"DHS2011","HR61","hv103_31","slept last night"
"DHS2011","HR61","hv104_01","sex of household member"
"DHS2011","HR61","hv104_02","sex of household member"
"DHS2011","HR61","hv104_03","sex of household member"
"DHS2011","HR61","hv104_04","sex of household member"
"DHS2011","HR61","hv104_05","sex of household member"
"DHS2011","HR61","hv104_06","sex of household member"
"DHS2011","HR61","hv104_07","sex of household member"
"DHS2011","HR61","hv104_08","sex of household member"
"DHS2011","HR61","hv104_09","sex of household member"
"DHS2011","HR61","hv104_10","sex of household member"
"DHS2011","HR61","hv104_11","sex of household member"
"DHS2011","HR61","hv104_12","sex of household member"
"DHS2011","HR61","hv104_13","sex of household member"
"DHS2011","HR61","hv104_14","sex of household member"
"DHS2011","HR61","hv104_15","sex of household member"
"DHS2011","HR61","hv104_16","sex of household member"
"DHS2011","HR61","hv104_17","sex of household member"
"DHS2011","HR61","hv104_18","sex of household member"
