"DataId","Indicator","SurveyId","IsPreferred","Value","SDRID","Precision","RegionId","SurveyYearLabel","SurveyType","SurveyYear","IndicatorOrder","DHS_CountryCode","CILow","CountryName","IndicatorType","CharacteristicId","CharacteristicCategory","IndicatorId","CharacteristicOrder","CharacteristicLabel","ByVariableLabel","DenominatorUnweighted","DenominatorWeighted","CIHigh","IsTotal","ByVariableId"
"2003089","Unmet need for family planning for limiting","BD2011DHS","1","6.1","FPNADMWUNL","1","BDDHS2011360007","2011","DHS","2011","32933020","BD","","Bangladesh","I","360007","Region","FP_NADM_W_UNL","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344026","Unmet need for family planning for limiting","BD2011DHS","1","5.5","FPNADMWUNL","1","BDDHS2011360008","2011","DHS","2011","32933020","BD","","Bangladesh","I","360008","Region","FP_NADM_W_UNL","1360008","..Rangpur","","2309","1927","","0","0"
"2936401","Unmet need for family planning for limiting","BD2011DHS","1","6.4","FPNADMWUNL","1","BDDHS2011360009","2011","DHS","2011","32933020","BD","","Bangladesh","I","360009","Region","FP_NADM_W_UNL","1360009","..Rajshahi","","2463","2526","","0","0"
"95967","Unmet need for family planning","BD2011DHS","1","12.1","FPNADMWUNT","1","BDDHS2011360001","2011","DHS","2011","32933030","BD","","Bangladesh","I","360001","Region","FP_NADM_W_UNT","1360001","Barisal","","1948","952","","0","0"
"1925274","Unmet need for family planning","BD2011DHS","1","19.9","FPNADMWUNT","1","BDDHS2011360002","2011","DHS","2011","32933030","BD","","Bangladesh","I","360002","Region","FP_NADM_W_UNT","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333631","Unmet need for family planning","BD2011DHS","1","20.7","FPNADMWUNT","1","BDDHS2011360003","2011","DHS","2011","32933030","BD","","Bangladesh","I","360003","Region","FP_NADM_W_UNT","1360003","..Chittagong","","2689","3015","","0","0"
"1640205","Unmet need for family planning","BD2011DHS","1","17.3","FPNADMWUNT","1","BDDHS2011360004","2011","DHS","2011","32933030","BD","","Bangladesh","I","360004","Region","FP_NADM_W_UNT","1360004","..Sylhet","","1901","884","","0","0"
"3171361","Unmet need for family planning","BD2011DHS","1","13","FPNADMWUNT","1","BDDHS2011360005","2011","DHS","2011","32933030","BD","","Bangladesh","I","360005","Region","FP_NADM_W_UNT","1360005","Dhaka","","2844","5334","","0","0"
"2238742","Unmet need for family planning","BD2011DHS","1","9.5","FPNADMWUNT","1","BDDHS2011360006","2011","DHS","2011","32933030","BD","","Bangladesh","I","360006","Region","FP_NADM_W_UNT","1360006","Khulna","","2462","1996","","0","0"
"2003090","Unmet need for family planning","BD2011DHS","1","10.4","FPNADMWUNT","1","BDDHS2011360007","2011","DHS","2011","32933030","BD","","Bangladesh","I","360007","Region","FP_NADM_W_UNT","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344027","Unmet need for family planning","BD2011DHS","1","9.7","FPNADMWUNT","1","BDDHS2011360008","2011","DHS","2011","32933030","BD","","Bangladesh","I","360008","Region","FP_NADM_W_UNT","1360008","..Rangpur","","2309","1927","","0","0"
"2936402","Unmet need for family planning","BD2011DHS","1","11","FPNADMWUNT","1","BDDHS2011360009","2011","DHS","2011","32933030","BD","","Bangladesh","I","360009","Region","FP_NADM_W_UNT","1360009","..Rajshahi","","2463","2526","","0","0"
"95968","Met need for family planning (currently using) for spacing","BD2011DHS","1","18.5","FPNADMWMNS","1","BDDHS2011360001","2011","DHS","2011","32933040","BD","","Bangladesh","I","360001","Region","FP_NADM_W_MNS","1360001","Barisal","","1948","952","","0","0"
"1925275","Met need for family planning (currently using) for spacing","BD2011DHS","1","13.5","FPNADMWMNS","1","BDDHS2011360002","2011","DHS","2011","32933040","BD","","Bangladesh","I","360002","Region","FP_NADM_W_MNS","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333632","Met need for family planning (currently using) for spacing","BD2011DHS","1","14.6","FPNADMWMNS","1","BDDHS2011360003","2011","DHS","2011","32933040","BD","","Bangladesh","I","360003","Region","FP_NADM_W_MNS","1360003","..Chittagong","","2689","3015","","0","0"
"1640206","Met need for family planning (currently using) for spacing","BD2011DHS","1","9.8","FPNADMWMNS","1","BDDHS2011360004","2011","DHS","2011","32933040","BD","","Bangladesh","I","360004","Region","FP_NADM_W_MNS","1360004","..Sylhet","","1901","884","","0","0"
"3171362","Met need for family planning (currently using) for spacing","BD2011DHS","1","16.6","FPNADMWMNS","1","BDDHS2011360005","2011","DHS","2011","32933040","BD","","Bangladesh","I","360005","Region","FP_NADM_W_MNS","1360005","Dhaka","","2844","5334","","0","0"
"2238743","Met need for family planning (currently using) for spacing","BD2011DHS","1","17.2","FPNADMWMNS","1","BDDHS2011360006","2011","DHS","2011","32933040","BD","","Bangladesh","I","360006","Region","FP_NADM_W_MNS","1360006","Khulna","","2462","1996","","0","0"
"2003091","Met need for family planning (currently using) for spacing","BD2011DHS","1","16.7","FPNADMWMNS","1","BDDHS2011360007","2011","DHS","2011","32933040","BD","","Bangladesh","I","360007","Region","FP_NADM_W_MNS","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344028","Met need for family planning (currently using) for spacing","BD2011DHS","1","16.7","FPNADMWMNS","1","BDDHS2011360008","2011","DHS","2011","32933040","BD","","Bangladesh","I","360008","Region","FP_NADM_W_MNS","1360008","..Rangpur","","2309","1927","","0","0"
"2936403","Met need for family planning (currently using) for spacing","BD2011DHS","1","16.8","FPNADMWMNS","1","BDDHS2011360009","2011","DHS","2011","32933040","BD","","Bangladesh","I","360009","Region","FP_NADM_W_MNS","1360009","..Rajshahi","","2463","2526","","0","0"
"95961","Met need for family planning (currently using) for limiting","BD2011DHS","1","46.1","FPNADMWMNL","1","BDDHS2011360001","2011","DHS","2011","32933050","BD","","Bangladesh","I","360001","Region","FP_NADM_W_MNL","1360001","Barisal","","1948","952","","0","0"
"1925268","Met need for family planning (currently using) for limiting","BD2011DHS","1","36.4","FPNADMWMNL","1","BDDHS2011360002","2011","DHS","2011","32933050","BD","","Bangladesh","I","360002","Region","FP_NADM_W_MNL","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333635","Met need for family planning (currently using) for limiting","BD2011DHS","1","36.8","FPNADMWMNL","1","BDDHS2011360003","2011","DHS","2011","32933050","BD","","Bangladesh","I","360003","Region","FP_NADM_W_MNL","1360003","..Chittagong","","2689","3015","","0","0"
"1640192","Met need for family planning (currently using) for limiting","BD2011DHS","1","34.9","FPNADMWMNL","1","BDDHS2011360004","2011","DHS","2011","32933050","BD","","Bangladesh","I","360004","Region","FP_NADM_W_MNL","1360004","..Sylhet","","1901","884","","0","0"
"3171363","Met need for family planning (currently using) for limiting","BD2011DHS","1","44.4","FPNADMWMNL","1","BDDHS2011360005","2011","DHS","2011","32933050","BD","","Bangladesh","I","360005","Region","FP_NADM_W_MNL","1360005","Dhaka","","2844","5334","","0","0"
"2238727","Met need for family planning (currently using) for limiting","BD2011DHS","1","49.5","FPNADMWMNL","1","BDDHS2011360006","2011","DHS","2011","32933050","BD","","Bangladesh","I","360006","Region","FP_NADM_W_MNL","1360006","Khulna","","2462","1996","","0","0"
"2003094","Met need for family planning (currently using) for limiting","BD2011DHS","1","51.5","FPNADMWMNL","1","BDDHS2011360007","2011","DHS","2011","32933050","BD","","Bangladesh","I","360007","Region","FP_NADM_W_MNL","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344023","Met need for family planning (currently using) for limiting","BD2011DHS","1","52.7","FPNADMWMNL","1","BDDHS2011360008","2011","DHS","2011","32933050","BD","","Bangladesh","I","360008","Region","FP_NADM_W_MNL","1360008","..Rangpur","","2309","1927","","0","0"
"2936396","Met need for family planning (currently using) for limiting","BD2011DHS","1","50.6","FPNADMWMNL","1","BDDHS2011360009","2011","DHS","2011","32933050","BD","","Bangladesh","I","360009","Region","FP_NADM_W_MNL","1360009","..Rajshahi","","2463","2526","","0","0"
"95963","Met need for family planning (currently using), total","BD2011DHS","1","64.7","FPNADMWMNT","1","BDDHS2011360001","2011","DHS","2011","32933060","BD","","Bangladesh","I","360001","Region","FP_NADM_W_MNT","1360001","Barisal","","1948","952","","0","0"
"1925270","Met need for family planning (currently using), total","BD2011DHS","1","49.9","FPNADMWMNT","1","BDDHS2011360002","2011","DHS","2011","32933060","BD","","Bangladesh","I","360002","Region","FP_NADM_W_MNT","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333633","Met need for family planning (currently using), total","BD2011DHS","1","51.4","FPNADMWMNT","1","BDDHS2011360003","2011","DHS","2011","32933060","BD","","Bangladesh","I","360003","Region","FP_NADM_W_MNT","1360003","..Chittagong","","2689","3015","","0","0"
"1640201","Met need for family planning (currently using), total","BD2011DHS","1","44.8","FPNADMWMNT","1","BDDHS2011360004","2011","DHS","2011","32933060","BD","","Bangladesh","I","360004","Region","FP_NADM_W_MNT","1360004","..Sylhet","","1901","884","","0","0"
"3171357","Met need for family planning (currently using), total","BD2011DHS","1","61","FPNADMWMNT","1","BDDHS2011360005","2011","DHS","2011","32933060","BD","","Bangladesh","I","360005","Region","FP_NADM_W_MNT","1360005","Dhaka","","2844","5334","","0","0"
"2238729","Met need for family planning (currently using), total","BD2011DHS","1","66.7","FPNADMWMNT","1","BDDHS2011360006","2011","DHS","2011","32933060","BD","","Bangladesh","I","360006","Region","FP_NADM_W_MNT","1360006","Khulna","","2462","1996","","0","0"
"2003092","Met need for family planning (currently using), total","BD2011DHS","1","68.2","FPNADMWMNT","1","BDDHS2011360007","2011","DHS","2011","32933060","BD","","Bangladesh","I","360007","Region","FP_NADM_W_MNT","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344031","Met need for family planning (currently using), total","BD2011DHS","1","69.4","FPNADMWMNT","1","BDDHS2011360008","2011","DHS","2011","32933060","BD","","Bangladesh","I","360008","Region","FP_NADM_W_MNT","1360008","..Rangpur","","2309","1927","","0","0"
"2936398","Met need for family planning (currently using), total","BD2011DHS","1","67.3","FPNADMWMNT","1","BDDHS2011360009","2011","DHS","2011","32933060","BD","","Bangladesh","I","360009","Region","FP_NADM_W_MNT","1360009","..Rajshahi","","2463","2526","","0","0"
"95962","Total demand for family planning for spacing","BD2011DHS","1","23.8","FPNADMWTDS","1","BDDHS2011360001","2011","DHS","2011","32933070","BD","","Bangladesh","I","360001","Region","FP_NADM_W_TDS","1360001","Barisal","","1948","952","","0","0"
"1925269","Total demand for family planning for spacing","BD2011DHS","1","21.5","FPNADMWTDS","1","BDDHS2011360002","2011","DHS","2011","32933070","BD","","Bangladesh","I","360002","Region","FP_NADM_W_TDS","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333648","Total demand for family planning for spacing","BD2011DHS","1","23","FPNADMWTDS","1","BDDHS2011360003","2011","DHS","2011","32933070","BD","","Bangladesh","I","360003","Region","FP_NADM_W_TDS","1360003","..Chittagong","","2689","3015","","0","0"
"1640200","Total demand for family planning for spacing","BD2011DHS","1","16.4","FPNADMWTDS","1","BDDHS2011360004","2011","DHS","2011","32933070","BD","","Bangladesh","I","360004","Region","FP_NADM_W_TDS","1360004","..Sylhet","","1901","884","","0","0"
"3171364","Total demand for family planning for spacing","BD2011DHS","1","21.6","FPNADMWTDS","1","BDDHS2011360005","2011","DHS","2011","32933070","BD","","Bangladesh","I","360005","Region","FP_NADM_W_TDS","1360005","Dhaka","","2844","5334","","0","0"
"2238728","Total demand for family planning for spacing","BD2011DHS","1","21","FPNADMWTDS","1","BDDHS2011360006","2011","DHS","2011","32933070","BD","","Bangladesh","I","360006","Region","FP_NADM_W_TDS","1360006","Khulna","","2462","1996","","0","0"
"2003095","Total demand for family planning for spacing","BD2011DHS","1","21.1","FPNADMWTDS","1","BDDHS2011360007","2011","DHS","2011","32933070","BD","","Bangladesh","I","360007","Region","FP_NADM_W_TDS","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344024","Total demand for family planning for spacing","BD2011DHS","1","20.8","FPNADMWTDS","1","BDDHS2011360008","2011","DHS","2011","32933070","BD","","Bangladesh","I","360008","Region","FP_NADM_W_TDS","1360008","..Rangpur","","2309","1927","","0","0"
"2936397","Total demand for family planning for spacing","BD2011DHS","1","21.4","FPNADMWTDS","1","BDDHS2011360009","2011","DHS","2011","32933070","BD","","Bangladesh","I","360009","Region","FP_NADM_W_TDS","1360009","..Rajshahi","","2463","2526","","0","0"
"95964","Total demand for family planning for limiting","BD2011DHS","1","53","FPNADMWTDL","1","BDDHS2011360001","2011","DHS","2011","32933080","BD","","Bangladesh","I","360001","Region","FP_NADM_W_TDL","1360001","Barisal","","1948","952","","0","0"
"1925271","Total demand for family planning for limiting","BD2011DHS","1","48.3","FPNADMWTDL","1","BDDHS2011360002","2011","DHS","2011","32933080","BD","","Bangladesh","I","360002","Region","FP_NADM_W_TDL","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333634","Total demand for family planning for limiting","BD2011DHS","1","49.1","FPNADMWTDL","1","BDDHS2011360003","2011","DHS","2011","32933080","BD","","Bangladesh","I","360003","Region","FP_NADM_W_TDL","1360003","..Chittagong","","2689","3015","","0","0"
"1640202","Total demand for family planning for limiting","BD2011DHS","1","45.7","FPNADMWTDL","1","BDDHS2011360004","2011","DHS","2011","32933080","BD","","Bangladesh","I","360004","Region","FP_NADM_W_TDL","1360004","..Sylhet","","1901","884","","0","0"
"3171358","Total demand for family planning for limiting","BD2011DHS","1","52.4","FPNADMWTDL","1","BDDHS2011360005","2011","DHS","2011","32933080","BD","","Bangladesh","I","360005","Region","FP_NADM_W_TDL","1360005","Dhaka","","2844","5334","","0","0"
"2238730","Total demand for family planning for limiting","BD2011DHS","1","55.3","FPNADMWTDL","1","BDDHS2011360006","2011","DHS","2011","32933080","BD","","Bangladesh","I","360006","Region","FP_NADM_W_TDL","1360006","Khulna","","2462","1996","","0","0"
"2003093","Total demand for family planning for limiting","BD2011DHS","1","57.5","FPNADMWTDL","1","BDDHS2011360007","2011","DHS","2011","32933080","BD","","Bangladesh","I","360007","Region","FP_NADM_W_TDL","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344032","Total demand for family planning for limiting","BD2011DHS","1","58.2","FPNADMWTDL","1","BDDHS2011360008","2011","DHS","2011","32933080","BD","","Bangladesh","I","360008","Region","FP_NADM_W_TDL","1360008","..Rangpur","","2309","1927","","0","0"
"2936399","Total demand for family planning for limiting","BD2011DHS","1","57","FPNADMWTDL","1","BDDHS2011360009","2011","DHS","2011","32933080","BD","","Bangladesh","I","360009","Region","FP_NADM_W_TDL","1360009","..Rajshahi","","2463","2526","","0","0"
"95991","Total demand for family planning","BD2011DHS","1","76.8","FPNADMWTDT","1","BDDHS2011360001","2011","DHS","2011","32933090","BD","","Bangladesh","I","360001","Region","FP_NADM_W_TDT","1360001","Barisal","","1948","952","","0","0"
"1925276","Total demand for family planning","BD2011DHS","1","69.8","FPNADMWTDT","1","BDDHS2011360002","2011","DHS","2011","32933090","BD","","Bangladesh","I","360002","Region","FP_NADM_W_TDT","1360002","Chittagong/Sylhet","","4590","3899","","0","0"
"2333649","Total demand for family planning","BD2011DHS","1","72.1","FPNADMWTDT","1","BDDHS2011360003","2011","DHS","2011","32933090","BD","","Bangladesh","I","360003","Region","FP_NADM_W_TDT","1360003","..Chittagong","","2689","3015","","0","0"
"1640207","Total demand for family planning","BD2011DHS","1","62.1","FPNADMWTDT","1","BDDHS2011360004","2011","DHS","2011","32933090","BD","","Bangladesh","I","360004","Region","FP_NADM_W_TDT","1360004","..Sylhet","","1901","884","","0","0"
"3171365","Total demand for family planning","BD2011DHS","1","74","FPNADMWTDT","1","BDDHS2011360005","2011","DHS","2011","32933090","BD","","Bangladesh","I","360005","Region","FP_NADM_W_TDT","1360005","Dhaka","","2844","5334","","0","0"
"2238744","Total demand for family planning","BD2011DHS","1","76.2","FPNADMWTDT","1","BDDHS2011360006","2011","DHS","2011","32933090","BD","","Bangladesh","I","360006","Region","FP_NADM_W_TDT","1360006","Khulna","","2462","1996","","0","0"
"2003096","Total demand for family planning","BD2011DHS","1","78.7","FPNADMWTDT","1","BDDHS2011360007","2011","DHS","2011","32933090","BD","","Bangladesh","I","360007","Region","FP_NADM_W_TDT","1360007","Rajshahi/Rangpur","","4772","4454","","0","0"
"2344033","Total demand for family planning","BD2011DHS","1","79","FPNADMWTDT","1","BDDHS2011360008","2011","DHS","2011","32933090","BD","","Bangladesh","I","360008","Region","FP_NADM_W_TDT","1360008","..Rangpur","","2309","1927","","0","0"
"2936404","Total demand for family planning","BD2011DHS","1","78.4","FPNADMWTDT","1","BDDHS2011360009","2011","DHS","2011","32933090","BD","","Bangladesh","I","360009","Region","FP_NADM_W_TDT","1360009","..Rajshahi","","2463","2526","","0","0"
"95992","Demand for family planning satisfied","BD2011DHS","1","84.2","FPNADMWPDS","1","BDDHS2011360001","2011","DHS","2011","32933100","BD","","Bangladesh","I","360001","Region","FP_NADM_W_PDS","1360001","Barisal","","1948","952","","0","0"
