"TotalPages","Data.DataId","Data.Indicator","Data.SurveyId","Data.IsPreferred","Data.Value","Data.SDRID","Data.Precision","Data.RegionId","Data.SurveyYearLabel","Data.SurveyType","Data.SurveyYear","Data.IndicatorOrder","Data.DHS_CountryCode","Data.CILow","Data.CountryName","Data.IndicatorType","Data.CharacteristicId","Data.CharacteristicCategory","Data.IndicatorId","Data.CharacteristicOrder","Data.CharacteristicLabel","Data.ByVariableLabel","Data.DenominatorUnweighted","Data.DenominatorWeighted","Data.CIHigh","Data.IsTotal","Data.ByVariableId","RecordsReturned","Page","RecordCount"
2,493779,"Current marital status [Women]: Widowed","BD2011DHS",1,3,"MAMSTAWWID",1,"",2011,"DHS",2011,41503060,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_W_WID",10000,"Total 15-49","","20676","20797","",1,0,1000,1,1667
2,493780,"Women: Total","BD2011DHS",1,100,"MAMSTAWTOT",1,"",2011,"DHS",2011,41503080,"BD","","Bangladesh","T",10000,"Total 15-49","MA_MSTA_W_TOT",10000,"Total 15-49","","20676","20797","",1,0,1000,1,1667
2,493774,"Current marital status [Women]: Married or living in union","BD2011DHS",1,80,"MAMSTAWUNI",1,"",2011,"DHS",2011,41503090,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_W_UNI",10000,"Total 15-49","","20676","20797","",1,0,1000,1,1667
2,496402,"Number of women","BD2011DHS",1,20797,"MAMSTAWNUM",0,"",2011,"DHS",2011,41503100,"BD","","Bangladesh","D",10000,"Total 15-49","MA_MSTA_W_NUM",10000,"Total 15-49","","20676","","",1,0,1000,1,1667
2,205307,"Number of women (unweighted)","BD2011DHS",1,20676,"MAMSTAWUNW",0,"",2011,"DHS",2011,41503110,"BD","","Bangladesh","U",10000,"Total 15-49","MA_MSTA_W_UNW",10000,"Total 15-49","","","20797","",1,0,1000,1,1667
2,158378,"Current marital status [Men]: Never married","BD2011DHS",1,36.4,"MAMSTAMNMA",1,"",2011,"DHS",2011,41504120,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_NMA",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158379,"Current marital status [Men]: Married","BD2011DHS",1,63,"MAMSTAMMAR",1,"",2011,"DHS",2011,41504130,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_MAR",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158393,"Current marital status [Men]: Divorced","BD2011DHS",1,0.2,"MAMSTAMDIV",1,"",2011,"DHS",2011,41504150,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_DIV",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158395,"Current marital status [Men]: Not living together","BD2011DHS",1,0.3,"MAMSTAMSEP",1,"",2011,"DHS",2011,41504160,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_SEP",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158394,"Current marital status [Men]: Widowed","BD2011DHS",1,0.2,"MAMSTAMWID",1,"",2011,"DHS",2011,41504170,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_WID",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158377,"Men: Total","BD2011DHS",1,100,"MAMSTAMTOT",1,"",2011,"DHS",2011,41504190,"BD","","Bangladesh","T",10000,"Total 15-49","MA_MSTA_M_TOT",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158410,"Current marital status [Men]: Married or living in union","BD2011DHS",1,63,"MAMSTAMUNI",1,"",2011,"DHS",2011,41504200,"BD","","Bangladesh","I",10000,"Total 15-49","MA_MSTA_M_UNI",10000,"Total 15-49","","3382","5331","",1,0,1000,1,1667
2,158392,"Number of men","BD2011DHS",1,5331,"MAMSTAMNUM",0,"",2011,"DHS",2011,41504210,"BD","","Bangladesh","D",10000,"Total 15-49","MA_MSTA_M_NUM",10000,"Total 15-49","","3382","","",1,0,1000,1,1667
2,158371,"Number of men (unweighted)","BD2011DHS",1,3382,"MAMSTAMUNW",0,"",2011,"DHS",2011,41504220,"BD","","Bangladesh","U",10000,"Total 15-49","MA_MSTA_M_UNW",10000,"Total 15-49","","","5331","",1,0,1000,1,1667
2,396550,"Number of wives: One wife","BD2011DHS",1,99.3,"MAWIVEM1WV",1,"",2011,"DHS",2011,41564010,"BD","","Bangladesh","I",10000,"Total 15-49","MA_WIVE_M_1WV",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,396548,"Number of wives: Two or more wives","BD2011DHS",1,0.7,"MAWIVEM2PW",1,"",2011,"DHS",2011,41564020,"BD","","Bangladesh","I",10000,"Total 15-49","MA_WIVE_M_2PW",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,396549,"Number of wives: Total","BD2011DHS",1,100,"MAWIVEMTOT",1,"",2011,"DHS",2011,41564040,"BD","","Bangladesh","T",10000,"Total 15-49","MA_WIVE_M_TOT",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,399703,"Number of married men","BD2011DHS",1,3360,"MAWIVEMNUM",0,"",2011,"DHS",2011,41564050,"BD","","Bangladesh","D",10000,"Total 15-49","MA_WIVE_M_NUM",10000,"Total 15-49","","3355","","",1,0,1000,1,1667
2,231250,"Number of married men (unweighted)","BD2011DHS",1,3355,"MAWIVEMUNW",0,"",2011,"DHS",2011,41564060,"BD","","Bangladesh","U",10000,"Total 15-49","MA_WIVE_M_UNW",10000,"Total 15-49","","","3360","",1,0,1000,1,1667
2,157543,"Women first married by exact age 15","BD2011DHS",1,42.2,"MAMBAGWB15",1,"",2011,"DHS",2011,41603010,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_B15",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157544,"Women first married by exact age 18","BD2011DHS",1,76.9,"MAMBAGWB18",1,"",2011,"DHS",2011,41603020,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_B18",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157545,"Women first married by exact age 20","BD2011DHS",1,88.6,"MAMBAGWB20",1,"",2011,"DHS",2011,41603030,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_B20",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157540,"Women first married by exact age 22","BD2011DHS",1,93.4,"MAMBAGWB22",1,"",2011,"DHS",2011,41603040,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_B22",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157542,"Women first married by exact age 25","BD2011DHS",1,96.4,"MAMBAGWB25",1,"",2011,"DHS",2011,41603050,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_B25",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157541,"Women never married","BD2011DHS",1,1.4,"MAMBAGWNMA",1,"",2011,"DHS",2011,41603060,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_W_NMA",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,157539,"Number of women","BD2011DHS",1,12434,"MAMBAGWNUM",0,"",2011,"DHS",2011,41603070,"BD","","Bangladesh","D",12001,"Total 25-49","MA_MBAG_W_NUM",12001,"Total 25-49","","12551","","",1,0,1000,1,1667
2,157548,"Number of women (unweighted)","BD2011DHS",1,12551,"MAMBAGWUNW",0,"",2011,"DHS",2011,41603080,"BD","","Bangladesh","U",12001,"Total 25-49","MA_MBAG_W_UNW",12001,"Total 25-49","","","12434","",1,0,1000,1,1667
2,157547,"Men first married by exact age 18","BD2011DHS",1,6.3,"MAMBAGMB18",1,"",2011,"DHS",2011,41604110,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_M_B18",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,157549,"Men first married by exact age 20","BD2011DHS",1,19.1,"MAMBAGMB20",1,"",2011,"DHS",2011,41604120,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_M_B20",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,157550,"Men first married by exact age 22","BD2011DHS",1,34.5,"MAMBAGMB22",1,"",2011,"DHS",2011,41604130,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_M_B22",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,157551,"Men first married by exact age 25","BD2011DHS",1,55.8,"MAMBAGMB25",1,"",2011,"DHS",2011,41604140,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_M_B25",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,157583,"Men never married","BD2011DHS",1,10.3,"MAMBAGMNMA",1,"",2011,"DHS",2011,41604170,"BD","","Bangladesh","I",12001,"Total 25-49","MA_MBAG_M_NMA",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,157552,"Number of men","BD2011DHS",1,3479,"MAMBAGMNUM",0,"",2011,"DHS",2011,41604180,"BD","","Bangladesh","D",12001,"Total 25-49","MA_MBAG_M_NUM",12001,"Total 25-49","","3142","","",1,0,1000,1,1667
2,157568,"Number of men (unweighted)","BD2011DHS",1,3142,"MAMBAGMUNW",0,"",2011,"DHS",2011,41604190,"BD","","Bangladesh","U",12001,"Total 25-49","MA_MBAG_M_UNW",12001,"Total 25-49","","","3479","",1,0,1000,1,1667
2,158406,"Median age at first marriage [Women]: 20-24","BD2011DHS",1,16.6,"MAAAFMWM20",1,"",2011,"DHS",2011,41633020,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M20",0,"Total","","","","",1,0,1000,1,1667
2,158409,"Median age at first marriage [Women]: 25-29","BD2011DHS",1,16,"MAAAFMWM25",1,"",2011,"DHS",2011,41633030,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M25",0,"Total","","","","",1,0,1000,1,1667
2,158407,"Median age at first marriage [Women]: 30-34","BD2011DHS",1,15.8,"MAAAFMWM30",1,"",2011,"DHS",2011,41633040,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M30",0,"Total","","","","",1,0,1000,1,1667
2,158402,"Median age at first marriage [Women]: 35-39","BD2011DHS",1,15.5,"MAAAFMWM35",1,"",2011,"DHS",2011,41633050,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M35",0,"Total","","","","",1,0,1000,1,1667
2,158403,"Median age at first marriage [Women]: 40-44","BD2011DHS",1,15.1,"MAAAFMWM40",1,"",2011,"DHS",2011,41633060,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M40",0,"Total","","","","",1,0,1000,1,1667
2,158404,"Median age at first marriage [Women]: 45-49","BD2011DHS",1,14.9,"MAAAFMWM45",1,"",2011,"DHS",2011,41633070,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M45",0,"Total","","","","",1,0,1000,1,1667
2,158405,"Median age at first marriage [Women]: 20-49","BD2011DHS",1,15.8,"MAAAFMWM2A",1,"",2011,"DHS",2011,41633080,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M2A",0,"Total","","","","",1,0,1000,1,1667
2,158408,"Median age at first marriage [Women]: 25-49","BD2011DHS",1,15.5,"MAAAFMWM2B",1,"",2011,"DHS",2011,41633090,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_W_M2B",0,"Total","","","","",1,0,1000,1,1667
2,158432,"Median age at first marriage [Men]: 25-29","BD2011DHS",1,23.8,"MAAAFMMM25",1,"",2011,"DHS",2011,41634110,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M25",0,"Total","","","","",1,0,1000,1,1667
2,158431,"Median age at first marriage [Men]: 30-34","BD2011DHS",1,24,"MAAAFMMM30",1,"",2011,"DHS",2011,41634120,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M30",0,"Total","","","","",1,0,1000,1,1667
2,158446,"Median age at first marriage [Men]: 35-39","BD2011DHS",1,24.5,"MAAAFMMM35",1,"",2011,"DHS",2011,41634130,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M35",0,"Total","","","","",1,0,1000,1,1667
2,158447,"Median age at first marriage [Men]: 40-44","BD2011DHS",1,24.4,"MAAAFMMM40",1,"",2011,"DHS",2011,41634140,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M40",0,"Total","","","","",1,0,1000,1,1667
2,158448,"Median age at first marriage [Men]: 45-49","BD2011DHS",1,24.5,"MAAAFMMM45",1,"",2011,"DHS",2011,41634150,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M45",0,"Total","","","","",1,0,1000,1,1667
2,158449,"Median age at first marriage [Men]: 50-54","BD2011DHS",1,24.4,"MAAAFMMM50",1,"",2011,"DHS",2011,41634160,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M50",0,"Total","","","","",1,0,1000,1,1667
2,158450,"Median age at first marriage [Men]: 25-49(54,59)","BD2011DHS",1,24.2,"MAAAFMMM2B",1,"",2011,"DHS",2011,41634180,"BD","","Bangladesh","I",1000,"Total","MA_AAFM_M_M2B",0,"Total","","","","",1,0,1000,1,1667
2,486680,"First sexual intercourse by exact age 15 [Women]","BD2011DHS",1,41.6,"SXSBAGWB15",1,"",2011,"DHS",2011,51663010,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_B15",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,486676,"First sexual intercourse by exact age 18 [Women]","BD2011DHS",1,75.6,"SXSBAGWB18",1,"",2011,"DHS",2011,51663020,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_B18",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,486681,"First sexual intercourse by exact age 20 [Women]","BD2011DHS",1,87,"SXSBAGWB20",1,"",2011,"DHS",2011,51663030,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_B20",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,486677,"First sexual intercourse by exact age 22 [Women]","BD2011DHS",1,91.7,"SXSBAGWB22",1,"",2011,"DHS",2011,51663040,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_B22",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,486678,"First sexual intercourse by exact age 25 [Women]","BD2011DHS",1,94.7,"SXSBAGWB25",1,"",2011,"DHS",2011,51663050,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_B25",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,486679,"Never had sexual intercourse [Women]","BD2011DHS",1,1.4,"SXSBAGWNSX",1,"",2011,"DHS",2011,51663060,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_W_NSX",12001,"Total 25-49","","12551","12434","",1,0,1000,1,1667
2,496179,"Number of women","BD2011DHS",1,12434,"SXSBAGWNUM",0,"",2011,"DHS",2011,51663070,"BD","","Bangladesh","D",12001,"Total 25-49","SX_SBAG_W_NUM",12001,"Total 25-49","","12551","","",1,0,1000,1,1667
2,248205,"Number of women (unweighted)","BD2011DHS",1,12551,"SXSBAGWUNW",0,"",2011,"DHS",2011,51663080,"BD","","Bangladesh","U",12001,"Total 25-49","SX_SBAG_W_UNW",12001,"Total 25-49","","","12434","",1,0,1000,1,1667
2,395554,"First sexual intercourse by exact age 15 [Men]","BD2011DHS",1,1.1,"SXSBAGMB15",1,"",2011,"DHS",2011,51664100,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_B15",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395550,"First sexual intercourse by exact age 18 [Men]","BD2011DHS",1,9.3,"SXSBAGMB18",1,"",2011,"DHS",2011,51664110,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_B18",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395551,"First sexual intercourse by exact age 20 [Men]","BD2011DHS",1,23.3,"SXSBAGMB20",1,"",2011,"DHS",2011,51664120,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_B20",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395552,"First sexual intercourse by exact age 22 [Men]","BD2011DHS",1,38.8,"SXSBAGMB22",1,"",2011,"DHS",2011,51664130,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_B22",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395553,"First sexual intercourse by exact age 25 [Men]","BD2011DHS",1,58.5,"SXSBAGMB25",1,"",2011,"DHS",2011,51664140,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_B25",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395556,"Never had sexual intercourse [Men]","BD2011DHS",1,10.3,"SXSBAGMNSX",1,"",2011,"DHS",2011,51664150,"BD","","Bangladesh","I",12001,"Total 25-49","SX_SBAG_M_NSX",12001,"Total 25-49","","3142","3479","",1,0,1000,1,1667
2,395555,"Number of men","BD2011DHS",1,3479,"SXSBAGMNUM",0,"",2011,"DHS",2011,51664160,"BD","","Bangladesh","D",12001,"Total 25-49","SX_SBAG_M_NUM",12001,"Total 25-49","","3142","","",1,0,1000,1,1667
2,158931,"Number of men (unweighted)","BD2011DHS",1,3142,"SXSBAGMUNW",0,"",2011,"DHS",2011,51664170,"BD","","Bangladesh","U",12001,"Total 25-49","SX_SBAG_M_UNW",12001,"Total 25-49","","","3479","",1,0,1000,1,1667
2,158452,"Median age at first sexual intercourse [Women]: 20-24","BD2011DHS",1,16.7,"SXAAFSWM20",1,"",2011,"DHS",2011,51703020,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M20",0,"Total","","","","",1,0,1000,1,1667
2,158453,"Median age at first sexual intercourse [Women]: 25-29","BD2011DHS",1,16.1,"SXAAFSWM25",1,"",2011,"DHS",2011,51703030,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M25",0,"Total","","","","",1,0,1000,1,1667
2,158454,"Median age at first sexual intercourse [Women]: 30-34","BD2011DHS",1,15.9,"SXAAFSWM30",1,"",2011,"DHS",2011,51703040,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M30",0,"Total","","","","",1,0,1000,1,1667
2,158455,"Median age at first sexual intercourse [Women]: 35-39","BD2011DHS",1,15.5,"SXAAFSWM35",1,"",2011,"DHS",2011,51703050,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M35",0,"Total","","","","",1,0,1000,1,1667
2,158456,"Median age at first sexual intercourse [Women]: 40-44","BD2011DHS",1,15.1,"SXAAFSWM40",1,"",2011,"DHS",2011,51703060,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M40",0,"Total","","","","",1,0,1000,1,1667
2,158458,"Median age at first sexual intercourse [Women]: 45-49","BD2011DHS",1,14.9,"SXAAFSWM45",1,"",2011,"DHS",2011,51703070,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M45",0,"Total","","","","",1,0,1000,1,1667
2,158460,"Median age at first sexual intercourse [Women]: 20-49","BD2011DHS",1,15.8,"SXAAFSWM2A",1,"",2011,"DHS",2011,51703080,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M2A",0,"Total","","","","",1,0,1000,1,1667
2,158459,"Median age at first sexual intercourse [Women]: 25-49","BD2011DHS",1,15.6,"SXAAFSWM2B",1,"",2011,"DHS",2011,51703090,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_W_M2B",0,"Total","","","","",1,0,1000,1,1667
2,158463,"Median age at first sexual intercourse [Men]: 25-29","BD2011DHS",1,23.3,"SXAAFSMM25",1,"",2011,"DHS",2011,51704110,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M25",0,"Total","","","","",1,0,1000,1,1667
2,158464,"Median age at first sexual intercourse [Men]: 30-34","BD2011DHS",1,23,"SXAAFSMM30",1,"",2011,"DHS",2011,51704120,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M30",0,"Total","","","","",1,0,1000,1,1667
2,158465,"Median age at first sexual intercourse [Men]: 35-39","BD2011DHS",1,24,"SXAAFSMM35",1,"",2011,"DHS",2011,51704130,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M35",0,"Total","","","","",1,0,1000,1,1667
2,158466,"Median age at first sexual intercourse [Men]: 40-44","BD2011DHS",1,24,"SXAAFSMM40",1,"",2011,"DHS",2011,51704140,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M40",0,"Total","","","","",1,0,1000,1,1667
2,158467,"Median age at first sexual intercourse [Men]: 45-49","BD2011DHS",1,23.9,"SXAAFSMM45",1,"",2011,"DHS",2011,51704150,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M45",0,"Total","","","","",1,0,1000,1,1667
2,158461,"Median age at first sexual intercourse [Men]: 50-54","BD2011DHS",1,24.2,"SXAAFSMM50",1,"",2011,"DHS",2011,51704160,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M50",0,"Total","","","","",1,0,1000,1,1667
2,158462,"Median age at first sexual intercourse [Men]: 25-49(54,59)","BD2011DHS",1,23.7,"SXAAFSMM2B",1,"",2011,"DHS",2011,51704180,"BD","","Bangladesh","I",1000,"Total","SX_AAFS_M_M2B",0,"Total","","","","",1,0,1000,1,1667
2,399704,"Recent sexual activity: Active in last 4 weeks","BD2011DHS",1,77.2,"SXLSEXW4WK",1,"",2011,"DHS",2011,51733010,"BD","","Bangladesh","I",1000,"Total","SX_LSEX_W_4WK",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399705,"Recent sexual activity [Women]: Within the last year","BD2011DHS",1,11.7,"SXLSEXW1YR",1,"",2011,"DHS",2011,51733020,"BD","","Bangladesh","I",1000,"Total","SX_LSEX_W_1YR",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399709,"Recent sexual activity [Women]: One or more years ago","BD2011DHS",1,10.8,"SXLSEXW1PY",1,"",2011,"DHS",2011,51733030,"BD","","Bangladesh","I",1000,"Total","SX_LSEX_W_1PY",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399710,"Recent sexual activity [Women]: Missing","BD2011DHS",1,0.1,"SXLSEXWMIS",1,"",2011,"DHS",2011,51733040,"BD","","Bangladesh","S",1000,"Total","SX_LSEX_W_MIS",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399707,"Recent sexual activity: Never had sex","BD2011DHS",1,0.1,"SXLSEXWNSX",1,"",2011,"DHS",2011,51733050,"BD","","Bangladesh","I",1000,"Total","SX_LSEX_W_NSX",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399706,"Women: Total","BD2011DHS",1,100,"SXLSEXWTOT",1,"",2011,"DHS",2011,51733060,"BD","","Bangladesh","T",1000,"Total","SX_LSEX_W_TOT",0,"Total","","17749","17749","",1,0,1000,1,1667
2,399708,"Number of women","BD2011DHS",1,17749,"SXLSEXWNUM",0,"",2011,"DHS",2011,51733070,"BD","","Bangladesh","D",1000,"Total","SX_LSEX_W_NUM",0,"Total","","17749","","",1,0,1000,1,1667
2,158480,"Number of women (unweighted)","BD2011DHS",1,17749,"SXLSEXWUNW",0,"",2011,"DHS",2011,51733080,"BD","","Bangladesh","U",1000,"Total","SX_LSEX_W_UNW",0,"Total","","","17749","",1,0,1000,1,1667
2,72205,"Neonatal mortality rate (5 year periods)","BD2011DHS",1,32,"CMECMTCNNR",0,"",2011,"DHS",2011,63166010,"BD","28","Bangladesh","I",13000,"Five year periods","CM_ECMT_C_NNR",80000,"0-4","","","","37",1,0,1000,1,1667
2,72198,"Neonatal mortality rate (5 year periods) - standard error","BD2011DHS",1,2.219,"CMECMTCNNE",3,"",2011,"DHS",2011,63166011,"BD","","Bangladesh","E",13000,"Five year periods","CM_ECMT_C_NNE",80000,"0-4","","","","",1,0,1000,1,1667
2,72199,"Neonatal mortality rate (5 year periods) - relative error","BD2011DHS",1,0.069,"CMECMTCNNX",3,"",2011,"DHS",2011,63166012,"BD","","Bangladesh","E",13000,"Five year periods","CM_ECMT_C_NNX",80000,"0-4","","","","",1,0,1000,1,1667
2,72204,"Neonatal mortality rate (5 year periods) - CI lower bound (-2SE)","BD2011DHS",1,28,"CMECMTCNNL",0,"",2011,"DHS",2011,63166013,"BD","","Bangladesh","C",13000,"Five year periods","CM_ECMT_C_NNL",80000,"0-4","","","","",1,0,1000,1,1667
2,72212,"Neonatal mortality rate (5 year periods) - CI upper bound (+2SE)","BD2011DHS",1,37,"CMECMTCNNU",0,"",2011,"DHS",2011,63166014,"BD","","Bangladesh","C",13000,"Five year periods","CM_ECMT_C_NNU",80000,"0-4","","","","",1,0,1000,1,1667
2,512007,"Postneonatal mortality (5 year periods)","BD2011DHS",1,10,"CMECMTCPNR",0,"",2011,"DHS",2011,63166020,"BD","8","Bangladesh","I",13000,"Five year periods","CM_ECMT_C_PNR",80000,"0-4","","","","12",1,0,1000,1,1667
2,72206,"Postneonatal mortality (5 year periods) - standard error","BD2011DHS",1,1.121,"CMECMTCPNE",3,"",2011,"DHS",2011,63166021,"BD","","Bangladesh","E",13000,"Five year periods","CM_ECMT_C_PNE",80000,"0-4","","","","",1,0,1000,1,1667
